name,tags,link,experience,lower_salary,upper_salary,currency
Pharmacy Omnichannel Manager,[],https://saratov.hh.ru/vacancy/85878741?from=vacancy_search_list&query=data,Требуемый опыт работы: более 6 лет,,,
Менеджер по мерчендайзингу,['Мерчандайзинг'],https://saratov.hh.ru/vacancy/84934971?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,63000,63000,₽
Менеджер по развитию клиентов крупного бизнеса,"['Активные продажи', 'Работа в команде', 'Грамотная речь', 'Ведение переговоров', 'Проведение презентаций', 'Навыки презентации', 'B2B Продажи', 'Навыки продаж', 'Деловое общение', 'Работа с большим объемом информации', 'Навыки переговоров', 'Деловая коммуникация', 'Ориентация на результат', 'Оценка потребностей клиентов', 'Умение принимать решения']",https://saratov.hh.ru/vacancy/85889300?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,120000,120000,₽
Администратор баз данных Oracle,"['Oracle Pl/SQL', 'SQL', 'ORACLE', 'MS SQL', 'Работа с базами данных']",https://saratov.hh.ru/vacancy/85194271?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Buyer / Category manager,"['Ведение переговоров', 'Обучение и развитие', 'Деловое общение', 'Развитие продаж']",https://saratov.hh.ru/vacancy/81231109?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,200000,500000,₽
Руководитель отдела разработки,['Управление командой'],https://saratov.hh.ru/vacancy/84908785?from=vacancy_search_list&query=data,Требуемый опыт работы: более 6 лет,,,
Менеджер по развитию категории,"['Ведение переговоров', 'Аналитика продаж', 'Ассортиментная матрица']",https://saratov.hh.ru/vacancy/85207484?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,150000,150000,₽
Продуктовый аналитик,[],https://saratov.hh.ru/vacancy/84734115?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Middle Java разработчик (продукт «Маскировщик»),[],https://saratov.hh.ru/vacancy/82191994?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,250000,300000,₽
Bank Senior Accountant,"['Банк-клиент', 'Валютный контроль', 'MS Excel', 'SAP ERP', 'Business English', 'Английский\xa0— B2 — Средне-продвинутый']",https://saratov.hh.ru/vacancy/84877655?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Специалист техподдержки (1 линия),"['Пользователь ПК', 'Грамотная речь', 'Грамотность', 'Прием и распределение телефонных звонков', 'Деловое общение', 'Консультирование клиентов', 'MS SQL', 'Уверенный пользователь ПК']",https://saratov.hh.ru/vacancy/85396667?from=vacancy_search_list&query=data,Требуемый опыт работы: не требуется,20000,40000,₽
Разработчик Greenplum/Arenadata DB( NR),"['SQL', 'Greenplum', 'Airflow', 'Informatica', 'ETL']",https://saratov.hh.ru/vacancy/85849698?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Администратор отдела маркетинга (ИТ),"['MS PowerPoint', 'Деловая коммуникация', 'Английский язык', 'Деловая переписка', 'MS Outlook', 'MS Excel', 'Документооборот']",https://saratov.hh.ru/vacancy/84420356?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Консультант 1С,"['Консультирование', '1С: Предприятие 8', 'SQL']",https://saratov.hh.ru/vacancy/85779229?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,66000,164000,₽
Разработчик ETL,"['Spark', 'CI/CD', 'ORACLE', 'ETL', 'NoSQL', 'Hadoop']",https://saratov.hh.ru/vacancy/84383864?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Технический руководитель проекта,"['Python', 'SQL', 'Linux', 'Java', 'C++']",https://saratov.hh.ru/vacancy/84849329?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Digital Manager,"['Английский язык', 'MS PowerPoint', 'Анализ данных', 'Аналитика', 'DCM', 'Google Analytics', 'Weborama', 'Mediascope', 'iStar', 'Moat', 'Яндекс Метрика']",https://saratov.hh.ru/vacancy/85661162?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Системный администратор / Главный специалист Управления информационными технологиями,"['Администрирование серверов', 'Active Directory', '1C: Предприятие', 'Windows Server', 'WSUS', 'VMware', 'pfSense', 'Cisco', 'HP ProLiant', 'поддержка сетевой инфраструктуры', 'Резервное копирование', 'управление СКУД']",https://saratov.hh.ru/vacancy/85892883?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,180000,180000,₽
Ведущий инженер по тестированию ПО/ QA Engineer (Java),"['Java', 'TestNG', 'RestAssured', 'CI/CD', 'Bamboo', 'BDD', 'TDD', 'SOAP', 'Jira', 'REST', 'SQL']",https://saratov.hh.ru/vacancy/79520283?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,1,1,
"Специалист в пункт выдачи заказов (г. Москва, ш. Энтузиастов, д. 54)",[],https://saratov.hh.ru/vacancy/85888283?from=vacancy_search_list&query=data,Требуемый опыт работы: не требуется,55000,55000,₽
Продуктовый аналитик,"['GTM', 'Google Data Studio', 'Yandex data Lens', 'Power BI', 'Продуктовая аналитика', 'Tablue', 'АБ тесты', 'SQL', 'Google BigQuery', 'Python', 'R', 'Google Optimize', 'GA4', 'Яндекс.Метрика', 'WEB аналитика', 'Веб-аналитика']",https://saratov.hh.ru/vacancy/84004490?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Специалист по поиску информации,[],https://saratov.hh.ru/vacancy/85869561?from=vacancy_search_list&query=data,Требуемый опыт работы: не требуется,25000,25000,₽
Системный аналитик / Дата-сайентист,"['SQL', 'Pandas', 'Python', 'Математические модели', 'Нейросети', 'Бустинг', 'Data science']",https://saratov.hh.ru/vacancy/85890844?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Java разработчик,[],https://saratov.hh.ru/vacancy/85886882?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Руководитель по работе с госзаказчиками,[],https://saratov.hh.ru/vacancy/85575187?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
WordPress Developer,"['CMS Wordpress', 'HTML', 'PHP', 'PostgreSQL', 'JSON API', 'Nginx', 'CSS', 'API', 'Английский\xa0— B1 — Средний']",https://saratov.hh.ru/vacancy/85731438?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,2500,3500,$
Аналитик данных,"['SQL', 'BI', 'Python', 'MS SQL', 'Transact-SQL', 'Бизнес-анализ', 'Power BI', 'PostgreSQL', 'Big Data', 'Статистический анализ', 'MS Power BI', 'A/B тесты', 'PowerBI', 'Разработка технических заданий', 'Постановка задач разработчикам', 'Описание бизнес-процессов', 'Оптимизация бизнес процессов']",https://saratov.hh.ru/vacancy/84566933?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Supply Chain & Logistics Manager / Менеджер по логистике и ВЭД,"['MS Excel', 'MS Word', 'Коммуникативные навыки', 'Контроль поставок', 'Логистика поставок', '1С: Управление Торговлей', 'Ориентация на результат', 'Английский\xa0— B2 — Средне-продвинутый']",https://saratov.hh.ru/vacancy/84054870?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,110000,110000,₽
Менеджер по работе с блогерами / Influence Manager,"['Интернет-реклама', 'Реклама', 'SMM']",https://saratov.hh.ru/vacancy/85301017?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Программист C++,"['C++', 'SQL', 'Работа в команде', 'Обучение и развитие']",https://saratov.hh.ru/vacancy/85770008?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Старший менеджер по развитию корпоративных решений и сервисов (Product Owner - A2P communications),"['Развитие продаж', 'Анализ конкурентной среды', 'Оценка потребностей клиентов', 'Умение принимать решения', 'Телекоммуникации', 'MS Windows', 'Офисные программы', 'Продвинутый пользователь ПК', 'A2P SMS']",https://saratov.hh.ru/vacancy/85854826?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Senior Java/Kotlin,"['Java 17', 'Kotlin', 'Java']",https://saratov.hh.ru/vacancy/84444193?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Старший системный аналитик DWH,[],https://saratov.hh.ru/vacancy/85440161?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Аналитик Битрикс24,"['SQL', 'Постановка задач разработчикам', 'Разработка технических заданий', 'Системный анализ', 'Битрикс24', '1С-Битрикс', '1С']",https://saratov.hh.ru/vacancy/85887657?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Программист 1С,"['1С программирование', 'SQL', 'Работа в команде']",https://saratov.hh.ru/vacancy/85193777?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,150000,250000,₽
HR менеджер (generalist),"['Подбор персонала', 'Рекрутмент', 'Корпоративная культура', 'HR', 'Поиск персонала в открытых источниках', 'Телефонное интервью', 'Recruitment', 'Деловая коммуникация']",https://saratov.hh.ru/vacancy/85843526?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Руководитель направления BI,"['Business Intelligence Systems', 'Управление командой', 'Публичные выступления', 'Ориентация на результат', 'Управление проектами', 'Работа с партнерами', 'Развитие бизнеса', 'Высокие коммуникативные навыки', 'Разработка стратегии продвижения продуктов', 'Английский язык']",https://saratov.hh.ru/vacancy/85887207?from=vacancy_search_list&query=data,Требуемый опыт работы: более 6 лет,,,
Principal Golang Developer (Instagram Reels & TikTok search engine),"['Golang', 'PostgreSQL', 'TDD', 'Continuous Integration', 'Microservices', 'Social media', 'Clickhouse', 'Docker', 'Kubernetes', 'Gitlab']",https://saratov.hh.ru/vacancy/77496573?from=vacancy_search_list&query=data,Требуемый опыт работы: более 6 лет,5000,7000,$
Team Lead Go,"['go', 'Управление командой', 'Kafka', 'ELK', 'PostgreSQL', 'docker', 'swagger', 'Unit Testing']",https://saratov.hh.ru/vacancy/84908071?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,556080,556080,₽
Руководитель команды,"['Лидерство', 'Руководство коллективом', 'Обучение и развитие', '1С: Предприятие 8', 'Управление проектами', 'Git', 'MS SQL', 'Agile Project Management', 'Деловая коммуникация', 'WMS']",https://saratov.hh.ru/vacancy/85192275?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,207000,390000,₽
Бизнес-аналитик,"['Управление проектами', 'Бизнес-анализ', 'BPMN', 'MS Office', 'BABOK']",https://saratov.hh.ru/vacancy/85858691?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Лингвист-аналитик,[],https://saratov.hh.ru/vacancy/82742802?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,95000,95000,₽
Senior Java Developer,[],https://saratov.hh.ru/vacancy/85870556?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
"Java разработчик (Full Stack), удаленно","['Java', 'Spring Boot', 'Spring', 'Spring Data JPA', 'Hibernate', 'PostgreSQL', 'MS SQL', 'Apache Maven', 'Open API', 'Kafka', 'SQL', 'JavaScript']",https://saratov.hh.ru/vacancy/85864360?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Java developer Middle/Senior (remote),"['Java', 'PostgreSQL', 'Elasticsearch', 'Spring', 'Agile', 'Kafka']",https://saratov.hh.ru/vacancy/85862597?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,1,1,
Категорийный менеджер / менеджер по работе с поставщиками,"['Ведение переговоров', 'Обучение и развитие', 'Деловое общение', 'Развитие продаж']",https://saratov.hh.ru/vacancy/83920339?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,200000,500000,₽
Товаровед,[],https://saratov.hh.ru/vacancy/85325003?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,70000,70000,₽
Специалист в пункт выдачи заказов (м.Каширская),[],https://saratov.hh.ru/vacancy/85710532?from=vacancy_search_list&query=data,Требуемый опыт работы: не требуется,55000,55000,₽
PreSale инженер по виртуализации,"['виртуализация', 'ПреСейл', 'PreSale', 'VMware', 'Hyper-V', 'KVM', 'Linux', 'Citrix', 'vCenter']",https://saratov.hh.ru/vacancy/85893649?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Коммерческий директор направления (Дата-центры),"['Управление продажами', 'Управление командой', 'Развитие продаж', 'Аналитика продаж', 'Анализ бизнес показателей', 'Управление эффективностью', 'Анализ рынка', 'Оптимизация бизнес-процессов', 'Аналитическое мышление', 'Стратегия Развития', 'Стратегическое мышление']",https://saratov.hh.ru/vacancy/83749875?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,200000,200000,₽
Senior Java developer,"['Spring Framework', 'PostgreSQL', 'Git', 'SQL', 'Intellij IDEA', 'Java', 'BigData', 'Spring Boot', 'ElasticSearch']",https://saratov.hh.ru/vacancy/78251852?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,1,1,
Разработчик 1С - Битрикс (БУС),"['БУС', 'PHP', 'Linux', 'MySQL', '1С-Битрикс']",https://saratov.hh.ru/vacancy/85769055?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Ведущий риск-аналитик (SQL),"['SQL', 'Анализ данных', 'Исследование данных', 'Data Analysis', 'Математика', 'Математическая статистика', 'Статистический анализ']",https://saratov.hh.ru/vacancy/84658236?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
TeamLead / Тимлид / Руководитель группы разработки (офис),"['Разработка ПО', 'Git', 'ООП', 'Docker', 'Управление проектами', 'Design Patterns', 'Teamleading', 'SOLID']",https://saratov.hh.ru/vacancy/78742229?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,250000,250000,₽
Продуктовый аналитик,[],https://saratov.hh.ru/vacancy/82767861?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,5,5,
Python developer,"['Python', 'MongoDB', 'Машинное обучение', 'Математика', 'RabbitMQ', 'Docker', 'Kubernetes', 'Postgres', 'SaaS', 'MATLAB', 'API']",https://saratov.hh.ru/vacancy/79120764?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,1440,1440,
Senior Python Developer,"['Python', 'MongoDB', 'Математика', 'RabbitMQ', 'Docker', 'Kubernetes', 'Postgres', 'SaaS', 'MATLAB', 'API', 'gRPC', 'Kafka', 'Apache AirFlow']",https://saratov.hh.ru/vacancy/81967651?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,1440,1440,
Middle Embedded Software Test Engineer / Инженер Тестировщик Встраиваемых Систем,"['Linux', 'Bash', 'Python', 'Git', 'ARM', 'RISC-V', 'MIPS']",https://saratov.hh.ru/vacancy/83328485?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Project Manager ML,"['Коммуникабельность', 'Целеустремленность', 'Ответственность', 'Atlassian Jira', 'Atlassian Confluence', 'MS Excel', 'ML']",https://saratov.hh.ru/vacancy/85143774?from=vacancy_search_list&query=data,Требуемый опыт работы: более 6 лет,,,
Solution Architect,"['Java', 'Architecture']",https://saratov.hh.ru/vacancy/80576914?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,1,1,
Маркетолог/менеджер маркетплейсов (Junior/Junior+),[],https://saratov.hh.ru/vacancy/85874322?from=vacancy_search_list&query=data,Требуемый опыт работы: не требуется,60000,100000,₽
Менеджер по моделированию рынка/Market Modelling Manager,"['Математическое моделирование', 'Big Data', 'Математический анализ', 'Аналитика', 'Прогнозирование']",https://saratov.hh.ru/vacancy/85882758?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Financial Analyst,"['Финансовый анализ', 'Анализ текущих финансовых показателей', 'Внешний финансовый аудит', 'Analytical skills', 'MS Excel', 'Английский\xa0— B1 — Средний']",https://saratov.hh.ru/vacancy/80496342?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Аналитик-маркетолог,['Английский\xa0— B2 — Средне-продвинутый'],https://saratov.hh.ru/vacancy/85181690?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Product Lead / Руководитель продукта,"['Английский язык', 'product lead', 'agile', 'Scrum', 'AdTech', 'MarTech', 'Hypersonic Sql', 'Python']",https://saratov.hh.ru/vacancy/84414508?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,4,4,
ETL-разработчик в Банк,[],https://saratov.hh.ru/vacancy/85088063?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,200000,350000,₽
Менеджер по закупкам ВЭД (контрактное производство) со знанием испанского языка,[],https://saratov.hh.ru/vacancy/78994705?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,100000,100000,₽
Младший консультант по внедрению (стажер) / Младший бизнес-аналитик (стажер),"['UML', 'BPMN', 'MS Visio', 'EPC', 'Atlassian Jira', 'saphr', 'SAP HR', 'SF', 'SQL', 'MS Outlook', 'Scrum']",https://saratov.hh.ru/vacancy/85875293?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Ведущий инженeр по интеграции,[],https://saratov.hh.ru/vacancy/85724354?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Аналитик качества данных,[],https://saratov.hh.ru/vacancy/85129057?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Старший/Ведущий Java-разработчик,"['Java', 'Jenkins', 'Apache Maven', 'Spring Framework', 'JUnit', 'Hibernate ORM', 'Spring Security', 'Spring Boot']",https://saratov.hh.ru/vacancy/79727653?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Claims negotiator specialist (Demurrage)/ Ocean freight tanker cargo specialist,[],https://saratov.hh.ru/vacancy/84279856?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Marketing Analyst,"['Python', 'SQL', 'Анализ данных', 'Работа с базами данных']",https://saratov.hh.ru/vacancy/84496185?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,180000,180000,₽
Системный аналитик,"['SQL', 'Постановка задач разработчикам', 'Разработка технических заданий', 'MS SQL', 'REST API', 'SOAP UI', 'Системный анализ']",https://saratov.hh.ru/vacancy/84877590?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Администратор баз данных PostgreSQL (DBA PostgreSQL),"['СУБД', 'CI/CD', 'DBA', 'Администрирование', 'Базы данных', 'ClickHouse', 'Kafka', 'PostgreSQL', 'Oracle Pl/SQL', 'Bash', 'Администрирование серверов Linux']",https://saratov.hh.ru/vacancy/82028522?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,410000,410000,₽
Python Developer,"['Python', 'PostgreSQL', 'Django Framework', 'ClickHouse', 'Microservices', 'Kubernetes', 'Linux', 'SQL', 'Docker', 'Asyncio', 'Английский\xa0— B1 — Средний']",https://saratov.hh.ru/vacancy/85754785?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Senior DevOps engineer/DevOps engineer (Kubernetes),"['Python', 'Linux', 'Kubernetes', 'Elasticsearch', 'Java', 'Go', 'OpenShift', 'Ansible', 'ClickHouse', 'ElasticSearch', 'Cassandra', 'DevOps', 'Spark', 'Kafka']",https://saratov.hh.ru/vacancy/78667454?from=vacancy_search_list&query=data,Требуемый опыт работы: более 6 лет,,,
Middle/Senior Продуктовый аналитик в направление монетизации,"['SQL', 'Tableau', 'Python', 'Hadoop', 'Analytics / DS', 'Mathematics', 'Analytics', 'a/b-experiments', 'A/B тесты', 'Английский\xa0— B1 — Средний']",https://saratov.hh.ru/vacancy/85403146?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Senior Frontend Developer (React),[],https://saratov.hh.ru/vacancy/81401572?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Tech Middle Product Owner,[],https://saratov.hh.ru/vacancy/84360272?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Аналитик TMS,"['Анализ требований', 'TMS Systems', 'GIS']",https://saratov.hh.ru/vacancy/85746629?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Системный администратор,"['Linux', 'Bash', 'Docker', 'Python', 'Kubernetes', 'Zabbix', 'ELK', 'Git', 'SQL', 'Администрирование серверов Linux']",https://saratov.hh.ru/vacancy/85864504?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
CIS Marketing Manager for FinTech,"['Русский\xa0— C1 — Продвинутый', 'Английский\xa0— C1 — Продвинутый']",https://saratov.hh.ru/vacancy/85855290?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,100000,150000,₽
Системный аналитик,[],https://saratov.hh.ru/vacancy/81615006?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Руководитель digital - маркетинга / chief digital marketing,[],https://saratov.hh.ru/vacancy/84888775?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,200000,200000,₽
Lead Software Engineer (Instagram Graph API),"['Graph API', 'Python', 'DevOps', 'Английский\xa0— B1 — Средний', 'Русский\xa0— C2 — В совершенстве']",https://saratov.hh.ru/vacancy/85731096?from=vacancy_search_list&query=data,Требуемый опыт работы: более 6 лет,,,
Ведущий менеджер по продажам,"['Ведение переговоров', 'Заключение договоров', 'Поиск и привлечение клиентов', 'Телефонные переговоры', 'Подготовка коммерческих предложений']",https://saratov.hh.ru/vacancy/84321062?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,195000,195000,₽
Архитектор данных,"['Data Architect', 'Data Mesh', 'Data Centric', 'Data Management', 'DWH', 'BI', 'Big Data', 'Data Streaming', 'DQ', 'Архитектор данных']",https://saratov.hh.ru/vacancy/76694424?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Аналитик данных коммерческого департамента,"['SQL', 'Python', 'Power BI', 'Бизнес-анализ', 'VBA', 'Анализ бизнес показателей', 'Big Data', 'Прогнозирование', 'Работа с базами данных', 'Работа с большим объемом информации', 'Математическое моделирование', 'Регрессионный анализ']",https://saratov.hh.ru/vacancy/84870153?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,130000,130000,₽
Архитектор,[],https://saratov.hh.ru/vacancy/84413306?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Java/С++ developer,"['Java', 'Spring Framework', 'C++', 'Hibernate ORM', 'PostgreSQL', 'Spring Boot', 'JDBC']",https://saratov.hh.ru/vacancy/84558405?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Аналитик данных,"['SQL', 'MS Excel', 'Анализ данных', 'Работа с базами данных', 'Big Data', 'Анализ бизнес показателей']",https://saratov.hh.ru/vacancy/84325907?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Senior IT Technical Project Manager / Старший менеджер ИТ-проектов,['Английский\xa0— B2 — Средне-продвинутый'],https://saratov.hh.ru/vacancy/84062531?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Senior Frontend developer (в офис),[],https://saratov.hh.ru/vacancy/85286567?from=vacancy_search_list&query=data,Требуемый опыт работы: более 6 лет,,,
Инженер (LabView),"['LabVIEW', 'Total Commander', 'Excel', 'Аттестация', 'NI Multisim']",https://saratov.hh.ru/vacancy/69581088?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
"Веб-аналитик/ GTM, GA4, Looker Studio, BigQuery","['Google Analytics', 'BigQuery', 'E-Commerce', 'Looker Studio', 'Веб-аналитика', 'Английский\xa0— A1 — Начальный']",https://saratov.hh.ru/vacancy/84830905?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,600,1000,$
Разработчик C#,"['С#', 'Python', 'ASP.NET', '.net core', 'Linux']",https://saratov.hh.ru/vacancy/85494165?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,150000,250000,₽
,[],https://saratov.hh.ru/vacancy/84342440?from=vacancy_search_list&query=data,,,,
Paid Media Expert (Facebook / Google),"['Google AdWords', 'Facebook Ads', 'Paid Media', 'Instagram Ads', 'Digital Marketing', 'Английский\xa0— C2 — В совершенстве']",https://saratov.hh.ru/vacancy/85077211?from=vacancy_search_list&query=data,Требуемый опыт работы: более 6 лет,2000,4000,$
Senior Business Analyst,"['Английский язык', 'Data Models', 'ER-diagrams', 'MedTech/Lab', 'MedTech', 'User Stories', 'Use Cases', 'BPMN', 'UML', 'Flow Charts', 'business analyst', 'decompose complex issues', 'Analytical skills', 'Business Analysis', 'Research', 'English', 'Business Process Management', 'Product Owner', 'Английский\xa0— C1 — Продвинутый']",https://saratov.hh.ru/vacancy/83633471?from=vacancy_search_list&query=data,Требуемый опыт работы: более 6 лет,,,
Руководитель отдела В2В продаж,"['B2B Продажи', 'Развитие продаж', 'Управление продажами', 'Ведение переговоров', 'Поиск и привлечение клиентов', 'CRM', 'Активные продажи', 'Аналитика продаж', 'Аналитическое мышление', 'Планирование продаж', 'Ориентация на результат', '1С-Битрикс']",https://saratov.hh.ru/vacancy/85553522?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,300000,300000,₽
Менеджер по продажам в зарубежный EdTech проект (испанский и английский языки),"['Английский язык', 'CRM', 'Работа с возражениями', 'Ориентация на результат', 'Испанский язык', 'B2C продажи', 'amoCRM', 'Английский\xa0— B2 — Средне-продвинутый', 'Испанский\xa0— B2 — Средне-продвинутый']",https://saratov.hh.ru/vacancy/85323823?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Математик по разработке психологических вопросников (удалённо),"['Работа с большим объемом информации', 'Анализ данных', 'Python', 'Machine Learning', 'Практическая психология', 'Математическая статистика', 'Статистический анализ', 'Факторный анализ', 'Линейные регрессии', 'Психодиагностика', 'Английский\xa0— B1 — Средний']",https://saratov.hh.ru/vacancy/85566838?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,100000,150000,₽
Junior PHP Backend разработчик (удалённая работа),"['SQL', 'MySQL', 'ClickHouse', 'PHPUnit', 'API', 'Backend', 'PHP', 'Linux']",https://saratov.hh.ru/vacancy/85288755?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,180000,180000,₽
Системный архитектор,"['SQL', 'Tableau', 'Английский язык', 'Cognos BI', 'Моделирование бизнес процессов', 'Cognos', 'BI', 'Анализ данных', 'Business Intelligence Systems', 'Data Analysis', 'Anaplan', 'Управленческая отчетность', 'Бюджетирование', 'Участие в проекте внедрения', 'Optimacros']",https://saratov.hh.ru/vacancy/84853742?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Менеджер продукта ОФД,[],https://saratov.hh.ru/vacancy/82657768?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,160000,180000,₽
Product manager Системы управления лояльностью,"['CRM', '1С-Рарус', 'Разработка нового продукта', 'Анализ рынка', 'Управление командой', 'Agile Project Management']",https://saratov.hh.ru/vacancy/85859591?from=vacancy_search_list&query=data,Требуемый опыт работы: более 6 лет,,,
Программист Golang Senior,"['Git', 'Atlassian Confluence', 'Atlassian Jira', 'Redis', 'Code Review', 'Golang', 'Go', 'Docker', 'Kafka', 'Unit Testing', 'Базы данных', 'Scrum', 'SOLID', 'MySQL', 'PostgreSQL', 'Работа в команде', 'PHP']",https://saratov.hh.ru/vacancy/84328040?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,200000,300000,₽
Директор по развитию B2B продуктов,[],https://saratov.hh.ru/vacancy/82389014?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,350000,350000,₽
